"insee_2015","Nom","Surf","11","12","13","14","15","21","22","23","24","31","32","51","xx"
"61502","Vidai",159.74,5.56,5.78,0,0.56,0,43.33,0,75.9,0.67,0.15,23.77,4.02,0
"61503","Vieux-Pont",974.96,18.55,20.3,0.15,1.42,0.2,422.75,0,396.06,3.56,11.75,92.54,7.67,0
"61504","Villebadin",1298.6,14.07,22.49,0,1.42,0,500.08,0.16,583.99,1.47,36.52,133.03,5.37,0
"61505","Villedieu-les-Bailleul",472.55,17.98,13.35,0.03,1.44,0.22,284.47,10.71,28.94,0.69,87.19,26.66,0.87,0
"61506","Villers-en-Ouche",1116.73,20.35,30.95,0,7.9,1.13,474.57,0,346.71,0.81,119.27,113.8,1.23,0
"61507","Villiers-sous-Mortagne",1318.44,25.99,31.41,0,1.27,0.42,543.61,1.32,401.85,4.31,175.68,126.02,6.56,0
"61508","Vimoutiers",1604.08,140.47,79.6,0,21.15,5.4,37.18,6.15,902.04,0.28,27.6,372,12.22,0
"61509","Vingt-Hanaps",1173.25,32.55,48.23,0,1.44,4.15,266.75,0,326.53,1.86,392.37,91.79,7.58,0
"61510","Vitrai-sous-Laigle",1143.1,15.77,23.52,0,2.82,0.49,776.68,0,170.13,2.41,87.04,62.46,1.79,0
"61511","Vrigny",1349.4,29.67,30.68,0,1.91,1.64,563.12,0.08,300.33,5.91,271.88,108.35,35.82,0
"61512","Les Yveteaux",580.95,8.6,15.94,0,1.01,0.02,279.18,0,163.63,0.77,44.68,61.91,5.22,0
"61513","Yvrandes",1033.86,6.14,23.02,0,2.28,0,406.79,3.59,445.48,1.69,7.26,133.39,4.23,0
"76001","Allouville-Bellefosse",1503.11,36.74,47.2,0,20.55,3.72,1010.35,26.56,272.55,0.43,5.21,75.86,3.94,0
"76002","Alvimare",669.31,16.54,20.93,0,9.67,0.37,475.1,14.88,94.25,0.08,0.42,34.75,2.32,0
"76004","Ambrumesnil",526.92,16.52,15.72,0,12.39,0,367.1,5.84,48.65,0.23,27.17,26.92,6.36,0
"76005","Amfreville-la-Mi-Voie",389.9,81.88,43.66,0,8.82,0.04,0.16,3.47,43.24,0,100.38,21.95,86.3,0
"76006","Amfreville-les-Champs",455.24,3.75,8.7,0,6.74,0.25,310.65,9.22,62.97,0.29,10.88,41.24,0.54,0
"76007","Anceaumeville",469.92,16.28,19.38,0,9.46,0,191.85,15.19,100.04,1.18,81.85,33.4,1.29,0
"76008","Ancourt",1252.5,24.35,35.31,0,8.49,0.08,427.51,6.79,225.5,1.09,450.33,66.69,6.37,0
"76009","Ancourteville-sur-Hericourt",354.41,10.49,7.47,0,9.56,0.26,199.21,0.19,83.23,0.33,7.53,35.99,0.16,0
"76010","Ancretieville-Saint-Victor",1167.59,12.12,29.37,0,6.97,0.57,763.51,15.12,222.27,4.55,33.72,78.01,1.39,0
"76011","Ancretteville-sur-Mer",317.12,6.4,7.38,0,13.4,0.13,195.79,9.67,48.25,0.03,12.3,23.53,0.22,0
"76012","Angerville-Bailleul",457.3,8.23,8.08,0,9.64,0,304.7,5.63,43.43,0.41,12.26,64.32,0.58,0
"76013","Angerville-la-Martel",1019.43,27.21,26.32,0,38.83,1.95,706.8,17.1,128.51,0.18,4.86,66.21,1.45,0
"76014","Angerville-l'Orcher",989.55,31.65,22.2,0.14,19.01,0,650.69,16.74,211.41,0.33,0.98,34.84,1.57,0
"76015","Angiens",696.71,19.1,18.76,0,20.71,0.85,465.52,19.02,87.43,0.77,10.76,53.38,0.4,0
"76016","Anglesqueville-la-Bras-Long",358.23,3.27,8.62,0,5.43,0.14,263.25,7.81,45.36,2.16,1.02,20.66,0.5,0
"76017","Anglesqueville-l'Esneval",428.65,15.89,12.33,0,12.92,0,264.69,5.11,98.49,0.22,0,18.47,0.53,0
"76018","Val-de-Saane",1371.73,42.93,34.15,3.77,24.76,0.86,776.43,24.79,249.16,2.07,70.5,140.15,2.17,0
"76019","Anneville-sur-Scie",549.48,27.71,24.33,0,5.2,0,230.86,8.15,88.49,0.33,131.17,31.83,1.42,0
"76020","Anneville-Ambourville",2055.03,84.75,60.29,84.97,26.08,0,399.27,58.53,485.08,1.24,320.35,138.45,396.01,0
"76021","Annouville-Vilmesnil",585.77,14.23,14.98,0,13.9,0,413.96,16.42,68.24,0.52,4.76,37.31,1.44,0
"76022","Anquetierville",417.98,6.6,9.69,0,8.82,0.88,243.17,8.12,111.21,0.2,1.74,27.29,0.25,0
"76023","Anveville",426.95,7.62,8.15,0,10.21,0.08,191.75,13.02,106.89,0.11,57.21,31.42,0.49,0
"76024","Ardouval",1041.07,8.88,21.93,0,2.3,0,495.78,24.51,122.5,1.28,350.43,13.12,0.34,0
"76025","Argueil",710.83,16.18,17.16,0,6.85,0.79,331.2,17.2,226.1,0.36,54.86,38.65,1.48,0
"76026","Arques-la-Bataille",1481.97,78.06,65.06,0,30.03,0.15,381.78,11.04,204.21,0.39,554.47,113.34,43.46,0
"76027","Assigny",601.65,14.82,10.05,0,7.54,0,472.34,5.71,57.74,1.46,0.24,31.59,0.16,0
"76028","Aubeguimont",489.73,7.3,7.57,0,0.85,0,233.93,18.11,138.43,0.86,58.66,23.46,0.57,0
"76029","Aubermesnil-aux-Erables",842.93,10.46,21.14,0,0.32,0,305.09,19.91,212.35,0.93,241.77,30.6,0.36,0
"76030","Aubermesnil-Beaumais",499.2,18.57,13.86,0,7.77,0,356.12,11.57,59.92,0.17,0.87,30.08,0.27,0
"76031","Auberville-la-Campagne",476.14,16.04,15.08,0,9.41,0,283.27,20.99,87.06,0.17,20.96,22.9,0.27,0
"76032","Auberville-la-Manuel",303.54,5.31,6.04,0.09,8.06,0.05,205.09,2.46,50.75,0.04,8.77,16.76,0.12,0
"76033","Auberville-la-Renault",500.5,12.62,14.84,0,9.63,0,356.28,5.25,66.25,0.45,0.64,33.94,0.6,0
"76034","Auffay",1131.6,52.5,37.9,0,22.38,2.33,559.21,26.34,160.79,0.84,205.07,63.08,1.16,0
"76035","Aumale",899.31,88.04,65.2,0.39,3.49,2.57,229.63,18.03,273.25,0.26,180.41,29.24,8.79,0
"76036","Auppegard",730.73,18.89,14.93,0,19.11,0.13,574.86,0.98,78.93,0.39,3.29,18.87,0.37,0
"76037","Auquemesnil",636.37,11.26,11.38,0,4.25,0,434.62,6.02,91.47,1.45,49.1,26.46,0.36,0
"76038","Authieux-Ratieville",516.38,10.88,13.53,0,6.31,0,275.03,25.78,90.96,5.92,63.53,24.36,0.08,0
"76039","Les Authieux-sur-le-Port-Saint-Ouen",453.47,51.61,21.41,0,16.51,0,150.03,9.49,46.97,0.25,122.11,30.9,4.18,0
"76040","Autigny",408.36,10.08,12.83,0,3.73,0.86,269.79,3.12,87.8,1.01,0.83,17.37,0.94,0
"76041","Autretot",378.01,16.08,10.71,0,18.87,0.3,256.62,11.79,43.13,0.14,0.02,20.13,0.23,0
"76042","Auvilliers",486.46,10.29,11.13,0,0.8,0,328.11,8.64,102.2,0.2,13.58,11.46,0.05,0
"76043","Auzebosc",475.7,28.74,22.02,0,10.3,2.79,226.93,10.87,117.55,0.06,23.65,31.81,0.97,0
"76044","Auzouville-Auberbosc",611.96,10.38,14.39,0,7.81,0.67,444.01,3.44,104.88,0.29,0.09,24.3,1.69,0
"76045","Auzouville-l'Esneval",567.87,8.48,16.58,0,8.16,0.86,412.21,15.08,70.82,0.47,0.18,33.96,1.07,0
"76046","Auzouville-sur-Ry",793.83,26.36,20.43,0,9.16,0,468.88,14.3,193.53,0.31,29.41,30.69,0.75,0
"76047","Auzouville-sur-Saane",311.86,6.89,8.69,0,4.56,0,143.38,7.24,45.82,0.24,71.25,22.84,0.95,0
"76048","Avesnes-en-Bray",1194.33,15.88,29.3,0.56,0.91,0,472.63,59.43,495.45,1.41,83.03,33.15,2.58,0
"76049","Avesnes-en-Val",1665.64,11.72,31.67,0,5.39,0,960.57,35.19,400.73,2.31,118.7,98.9,0.47,0
"76050","Avremesnil",545.78,33.74,21.96,0,16.4,1.49,281.12,22.67,123.65,1.06,5.03,36.92,1.74,0
"76051","Bacqueville-en-Caux",1219.72,52.25,37.59,0,27.93,1.44,691.9,8.53,225.44,0.94,113.46,58.52,1.73,0
"76052","Bailleul-Neuville",1319.1,17.69,30.77,0,0.87,0,624.99,12.58,222.73,1.32,367.13,39.46,1.57,0
"76053","Baillolet",875.02,9.51,21.78,0,0.4,0,426.96,12.94,168.52,1.97,207.13,25.36,0.45,0
"76054","Bailly-en-Riviere",2042.78,22.61,40.25,0,5.17,0,979.88,31.99,552.5,2.56,299.4,106.69,1.73,0
"76055","Baons-le-Comte",539.04,18.89,23.52,0,10.18,1.03,371.77,10.48,61.87,0.26,5.23,34.32,1.48,0
"76056","Bardouville",847.58,26.47,21.87,0.72,11.69,0,209.91,34.46,164.58,1.02,231.24,55.89,89.73,0
"76057","Barentin",1274.1,253.11,154.91,0.13,86.16,10.77,277.12,30.23,247.94,0.14,118.27,90.65,4.68,0
"76058","Baromesnil",806.69,12.32,12.31,0,4.57,0,553.05,14.83,80.85,0.37,92.32,35.8,0.27,0
"76059","Bazinval",716.16,14.57,16.03,0,5.92,1.03,137.43,11.59,164.65,0.11,321.74,43.08,0,0
"76060","Beaubec-la-Rosiere",1305.32,21.2,27.91,0,8.39,1.52,148,50.62,537.37,0.07,314.92,183.29,12.03,0
"76062","Beaumont-le-Hareng",572.01,10.39,14.89,0,3.21,0.13,325.36,20.17,140.3,0.86,34.7,21.11,0.9,0
"76063","Beauval-en-Caux",1530.35,13.61,29.18,0,12.75,0,956.67,60.1,180.14,3.67,85.42,187.21,1.59,0
"76064","Beaurepaire",288.27,11.16,7.22,0,10.79,0,149.93,4.28,68.77,0.17,17.67,17.67,0.61,0
"76065","Beaussault",1850.53,14.52,39.57,0,7.85,0.17,660.1,46.82,519.47,0.91,417.25,140.69,3.18,0
"76066","Beautot",351.1,4.56,18.49,0,4.17,0,174.01,9.85,86.32,0.37,14.1,36.15,3.08,0
"76067","Beauvoir-en-Lyons",3375.02,35.6,66.13,0,11.6,0.94,1167.66,70.03,430.46,3.21,1479.09,108.67,1.63,0
"76068","Bec-de-Mortagne",1210.29,16.96,28.16,0.27,16.7,0,614.35,5.75,230.08,1.32,171.61,116,9.09,0
"76069","Belbeuf",660.41,87.97,35.53,0.19,17.28,7.5,82.72,6.01,64.36,0,279.11,24.9,54.84,0
"76070","Bellencombre",1286.13,19.7,35.43,0,8.57,0.07,215.02,40.11,257.35,0.33,649.76,57.34,2.45,0
"76071","Bellengreville",759.08,17.38,22.21,0,6.57,0,221,4.37,250.09,1.19,181.41,51.85,3,0
"76072","Belleville-en-Caux",450.24,20.44,10.39,0,10.44,0,237.47,27.69,49.98,1.56,49.88,39.33,3.05,0
"76073","Belleville-sur-Mer",316.45,22.39,11.03,0,12.05,1.59,223.54,1.72,33.82,0.2,4.02,6.06,0.04,0
"76074","La Belliere",456.76,3.13,11.76,0,0.59,0,97.75,11.03,282.89,0.24,9.85,36.68,2.84,0
"76075","Belmesnil",310.38,14.61,9.64,0,12.19,0,189.7,20.8,35.71,0.37,1.83,25.28,0.25,0
"76076","Benarville",443.36,7.73,9.02,0.16,2.91,0,272.58,6.83,90.74,0.1,21.75,30.72,0.81,0
"76077","Benesville",550.14,5.08,10.28,0,6.4,0.06,393.98,13.73,61,0.28,0.9,57.69,0.75,0
"76078","Bennetot",456.54,5.89,11.33,0,5.2,0,330.98,1.84,69.71,0.18,0.28,30.69,0.44,0
"76079","Benouville",295.43,7.57,7.96,0,9.38,0,152.03,1.79,68.65,0.25,30.37,17.13,0.31,0
"76080","Bermonville",752.58,10.74,25.29,0,15.57,0.47,541.4,7.15,106.87,1.61,3.12,36.62,3.74,0
"76081","Berneval-le-Grand",556.1,34.88,18.37,0,40.23,0.53,321.35,3.72,105.39,0.55,1.03,30.05,0.01,0
"76082","Bernieres",668.36,19.5,13.32,0,11.87,0,438.88,5.36,118.52,0.32,7.28,51.74,1.56,0
"76083","Bertheauville",241.02,2.36,6.57,0,1.61,0.12,126.19,3.56,38.3,0.79,52.69,8.75,0.08,0
"76084","Bertreville",325.09,4.4,3.75,0,2.1,0.04,270.73,3.2,32.18,0.08,0.1,6.84,1.67,0
"76085","Bertreville-Saint-Ouen",662.22,18.06,19.51,0,10.26,0,423.27,46.02,54.74,0.49,0.54,88.46,0.87,0
"76086","Bertrimont",477.79,6.91,11.97,0,2.53,0,256.23,6.51,151.23,2.81,7.7,31.63,0.26,0
"76087","Berville",679.68,15,15.2,0,20.41,0.53,345.64,11.72,153.41,1.4,47.18,68.64,0.54,0
"76088","Berville-sur-Seine",701.13,19.31,19.72,32.58,7.99,0,165.09,19.28,170.2,1.26,31.3,68.95,165.47,0
"76089","Betteville",853.66,18.27,20.67,0,9.02,0,359.76,27.07,194.61,0.3,177.97,44.97,1.01,0
"76090","Beuzeville-la-Grenier",626.19,33.78,23.2,0,12.39,0,375.08,10.28,139.03,0.26,1.95,29.32,0.9,0
"76091","Beuzeville-la-Guerard",646.98,11.04,15.87,0,6.98,0.39,460.42,2.86,98.5,0.65,7.92,39.38,2.97,0
"76092","Beuzevillette",567.9,12.82,12.86,0,15.52,0,303.76,6.98,110.63,0.01,67.99,36.69,0.64,0
"76093","Bezancourt",1768.74,25.84,32.77,0,4.15,0,766.61,56.27,141.72,0.54,707.15,33.32,0.36,0
"76094","Bierville",214.62,10.02,5.33,0,8.18,0,107.76,8.94,38.69,0,17.73,17.88,0.1,0
"76095","Bihorel",251.55,102.54,43.49,0,66.38,0.63,3.37,1.89,3.74,0,14.54,14.17,0.8,0
"76096","Biville-la-Baignarde",694.71,28.47,31.06,0,14.72,0,495.45,19.73,67.27,1.36,4.02,30.35,2.28,0
"76097","Biville-la-Riviere",224.59,4.52,7.16,0,1.47,0,107.5,5.42,69.72,0,15.62,11.01,2.16,0
"76098","Biville-sur-Mer",537.53,27.24,13.72,0,12.92,0.92,408.9,0.99,50.4,0.25,0.69,21.2,0.3,0
"76099","Blacqueville",997.2,29.9,27.89,0,0.57,0,445.34,29.72,314.48,0.31,126.68,21.2,1.11,0
"76100","Blainville-Crevon",1477.61,46.05,31.91,0,22.25,0,760.8,32.54,284.65,0.44,186.25,110.08,2.66,0
"76101","Blangy-sur-Bresle",1747.55,104.49,92.74,3.45,38.27,4.43,532.74,5.39,289.19,0.5,524.5,108.47,43.38,0
"76103","Bonsecours",374.95,86.8,49.18,1.28,53.55,0.64,8.06,5.34,37.94,0,107.02,17.37,7.76,0
"76104","Blosseville",707.47,10.26,18.51,0,14.46,0.52,529.84,11.15,96.61,0.72,0.23,25.08,0.1,0
"76105","Le Bocasse",860.58,16.38,22.78,0,14.71,0,550.48,18.36,114.99,1.71,74.89,45.61,0.69,0
"76106","Bois-d'Ennebourg",710.46,19,16.35,0,8.94,0,350.09,12.86,96.98,0.44,186.56,17.61,1.63,0
"76107","Bois-Guilbert",805.08,10.71,16.56,0,5.46,0,389.9,28.38,207.73,1.41,82.11,62.51,0.32,0
"76108","Bois-Guillaume",887.08,250.31,127.45,0,149.64,11.67,98.93,49.44,136.09,0.02,22.08,37.85,3.59,0
"76109","Bois-Heroult",653.83,9.05,13.01,0,2.66,0,200.32,27.1,215.14,0.84,156.22,28.97,0.54,0
"76110","Bois-Himont",585.79,11.05,11.09,0,6.36,0.39,326.44,12.95,127.79,0.2,56.64,31.74,1.15,0
"76111","Bois-l'Eveque",733.97,16.96,17.63,0,5.03,0,420.97,21.37,100.53,0.23,134.07,16.49,0.68,0
"76112","Le Bois-Robert",502.02,14.54,13.79,0,3.81,0,164.98,33.27,66.12,0.11,127.67,77.64,0.09,0
"76113","Boissay",663.68,11.12,13.08,0,8.92,0,460.1,13.02,86.69,0.06,34.64,35.89,0.16,0
"76114","Bolbec",1231.92,210.88,102.62,0,69.93,5.39,479.55,11.84,221.43,1.45,59.96,65.42,3.45,0
"76115","Bolleville",988.15,42.86,35.47,0,10.22,0,635.74,12.23,182.93,0.21,10.21,54.08,4.2,0
"76116","Boos",1413.43,158.4,76.08,0,30.19,0.04,646.73,14.79,179.34,0.38,276.25,26.98,4.27,0
"76117","Bordeaux-Saint-Clair",1023.37,22.51,22.78,0,24.36,0,559.23,6.98,187.2,0.59,135.27,63.46,0.99,0
"76118","Bornambusc",414.89,4.65,8.79,0,10.6,0,305.25,2.84,53.89,0.02,0.03,28.04,0.78,0
"76119","Bosc-Berenger",344.67,5.14,12.83,0,2.35,0,262.07,6.04,48.01,0.14,0,7.74,0.36,0
"76120","Bosc-Bordel",1199.98,13.18,25.15,0,4.68,0,728.34,49.07,273.19,0.26,45.63,60,0.49,0
"76121","Bosc-Edeline",622.13,11.2,12.53,0,4.39,0,364.09,24.59,166.24,0.25,21.15,17.54,0.14,0
"76122","Callengeville",1723.39,55.52,50.91,0,2.66,0.02,930.91,32.11,282.21,0.96,316.71,50.49,0.89,0
"76123","Bosc-Guerard-Saint-Adrien",1041.58,66.32,20.92,0,12.14,0,443.9,23.85,163.44,1.03,262.27,46.41,1.31,0
"76124","Bosc-Hyons",561.48,17.72,13.83,0,7.04,0,388.06,15.6,96.54,0.5,0.13,21.74,0.34,0
"76125","Bosc-le-Hard",1059.41,50.37,36.84,0,19.05,2.21,671.35,16.03,175.25,0.53,51.81,34.51,1.46,0
"76126","Bosc-Mesnil",936.83,18.88,29,0,8.34,0,475.34,9.53,244.06,0.91,69.25,80.35,1.16,0
"76127","Bosc-Roger-sur-Buchy",1424.92,25.14,29.73,0,10.99,0,748.73,54.49,405.65,1.35,90.02,58.41,0.42,0
"76128","Bosville",877.35,15.83,21.82,0,21.09,1.28,515.45,24.93,139.69,0.58,86.48,49.5,0.69,0
"76129","Boudeville",466.57,3.71,10.11,0,7.51,0.36,319.05,4.44,80.92,0.16,15.73,24.32,0.27,0
"76130","Bouelles",797.63,10.53,17.67,0,5.37,0,410.35,11.71,225.96,0.26,54.54,59.66,1.57,0
"76131","La Bouille",124.7,17.8,8.51,0,6.74,0.08,0,3.54,2.06,0,38.57,20.21,27.2,0
"76132","Bourdainville",535.59,11.35,15.6,0,10.68,0.89,303.12,7.92,97.27,1.19,33.08,52.93,1.56,0
"76133","Le Bourg-Dun",1474.93,19.11,33.32,0.21,15.77,0,1083.92,14.78,226.85,11.9,8.49,57.93,2.65,0
"76134","Bourville",665.15,11.3,16.43,0,7.32,0.27,425.08,10.27,143.44,1.62,2.85,45.4,1.18,0
"76135","Bouville",1254.91,34.38,41.83,0,15.94,0,725.68,29.83,320.34,0.44,18.47,66.08,1.94,0
"76136","Brachy",1112.34,23.68,29.11,0,9.38,0,749.77,13.08,179.55,0.98,45.48,52.16,9.14,0
"76137","Bracquemont",483.16,27.21,11.84,0,14.14,0.58,293.47,5.58,104.64,0.82,5.21,19.39,0.28,0
"76138","Bracquetuit",846.09,10.59,17.59,0,9.11,0,589.07,21.35,143.73,0.45,6.35,47.45,0.41,0
"76139","Bradiancourt",410.42,5.01,8.19,0,5.21,0,251.56,5.63,109.84,0.36,1.97,22.38,0.28,0
"76140","Brametot",323.83,4.64,8.57,0,5.82,4.52,200.73,9.73,59.39,0.03,10.31,19.74,0.35,0
"76141","Breaute",1392.72,33.85,46.94,1.17,24.66,0,930.69,12.49,250.94,1.03,12.96,75.56,2.44,0
"76142","Bremontier-Merval",1722.68,33.2,34.05,0.14,9.53,0,542.9,43.04,650.9,1.76,275.86,122.27,9.02,0
"76143","Bretteville-du-Grand-Caux",1144.06,46.38,36.74,0,29.33,0,801.5,12.46,142.34,1.11,3.21,69.55,1.43,0
"76144","Bretteville-Saint-Laurent",403.54,7.42,11.55,0,3.75,0.28,248.75,4.8,85.7,0.23,14.66,26.28,0.12,0
"76145","Brunville",396.38,5.75,5.97,0,6.51,0.06,314.51,3.93,39.18,1.2,0,19.09,0.19,0
"76146","Buchy",369.43,43.1,20.72,0,12.71,0,154.4,15.11,104.87,0.07,6.13,11.57,0.75,0
"76147","Bully",1964.82,36.65,47.35,0,4.23,1.89,557.39,76.25,481.01,1.03,682.28,72.69,4.05,0
"76148","Bures-en-Bray",1092.27,16.56,26.27,0,3.36,0,621.2,18.68,251.59,0.87,99.99,51.43,2.32,0
"76149","Butot",552.61,10.89,11.5,0,6.73,0,353.99,8.75,119.08,0.84,11.07,29.25,0.51,0
"76151","Cailleville",507.45,14.25,13.17,0,4.96,0.9,304.06,7.97,81.28,0.62,55.38,24.18,0.68,0
"76152","Cailly",548.45,22.05,13.84,0,5.15,0,344.98,7.11,81.48,0.19,47.17,26.13,0.36,0
"76153","Calleville-les-Deux-Eglises",563.47,9.53,10.02,0,7.49,0,426.66,2.01,56.62,0.94,23.72,25.77,0.7,0
"76154","Campneuseville",1246.01,18.7,25.3,0,9.46,0,501.95,21.02,239.23,0.85,374.96,53.83,0.7,0
"76155","Canehan",620,16.14,14.37,0,3.67,0,342.55,9.22,105.38,1.19,85.62,40.85,1.01,0
"76156","Canouville",451.37,10.95,11.31,0.37,6.47,1.44,336.82,9.8,31.49,0.23,24.57,16.39,1.53,0
"76157","Canteleu",1764.41,219.03,151.7,0,43.51,1.4,20.23,0,119.24,0.4,1075.78,69.26,63.86,0
"76158","Canville-les-Deux-Eglises",583.88,12.97,12.9,0,7.98,0.41,419.55,8.73,91.56,0.42,2.59,25.78,0.99,0
"76159","Cany-Barville",1361.65,94.05,60.71,0,28.73,6.96,580.9,27.41,241.56,1.05,231.04,71.56,17.68,0
"76160","Carville-la-Folletiere",435.64,13.76,9.44,0,2.71,0,260.56,13.62,110.87,0,11.32,12.88,0.48,0
"76161","Carville-Pot-de-Fer",529.21,3.13,11.44,0,6.31,0,330.58,5.66,115.49,0.72,20.81,34.81,0.26,0
"76162","Le Catelier",392.09,7.42,11.76,0,5.06,0,178.53,19.75,63.25,0.33,85.06,20.6,0.32,0
"76163","Catenay",591.05,24.39,14.48,0,10.28,0,331.44,8.7,131.82,0.3,35.67,33.27,0.72,0
"76164","Caudebec-en-Caux",497.64,47.1,33.96,0,13.81,0.85,1.64,3.07,4.13,0,322.32,17.9,52.87,0
"76165","Caudebec-les-Elbeuf",366.11,173.08,60.5,0,50.25,4.2,39.11,1.37,10.81,0,8.38,9.31,9.1,0
"76166","Le Caule-Sainte-Beuve",1680.69,27.5,37.14,0,3.38,0,739.2,22.83,339.99,0.81,476.4,32.97,0.49,0
"76167","Cauville-sur-Mer",1132.68,56.99,29.15,0,9.59,0,784.12,17.18,213.59,0.6,0.54,18.6,2.32,0
"76168","Les Cent-Acres",513.65,5.45,13.5,0,0.35,0,224.75,8.05,78.22,0.12,166.86,16.06,0.29,0
"76169","La Cerlangue",2947.44,49.09,137.58,0,25.32,0,889.3,31.37,1212.29,3.53,380.68,72.01,146.27,0
"76170","La Chapelle-du-Bourgay",306.21,5.9,10.35,0,1.84,0,158.33,3.66,45.77,0.14,52,28.12,0.11,0
"76171","La Chapelle-Saint-Ouen",788.07,4.91,12.44,0,2.34,0,357.02,15.13,197.83,0.51,144.56,53.09,0.25,0
"76172","La Chapelle-sur-Dun",442.48,14.51,11.44,0,11.22,0.71,337.4,9.28,27.38,0.19,3.95,25.38,1.02,0
"76173","La Chaussee",810.44,18.19,18.59,0,2.38,0,494.14,17.51,87.24,0.73,130.99,40.42,0.27,0
"76174","Cideville",510.8,11.63,16.61,0,5.13,0.87,283.37,6.72,120.15,0.27,37.06,27.84,1.16,0
"76175","Clais",1254.82,17.77,28.35,0,0.8,0,854.65,0.98,312.13,0.87,7.83,29.84,1.58,0
"76176","Clasville",317.83,15.26,10.62,0.03,4.63,0.27,156.12,5.93,63.82,0.02,32.17,12.4,16.55,0
"76177","Claville-Motteville",940.55,9,17.31,0,3.95,0,610.3,9.48,148.67,3.19,103.55,30.64,4.47,0
"76178","Cleon",652.28,117.34,107.11,9.47,36.51,2.78,118.94,1.86,44.17,0,78.75,53.89,81.47,0
"76179","Cleres",1146.59,60.34,45.57,0,12.52,0,309.8,33.78,258.82,0.62,358.93,63.25,2.96,0
"76180","Cleuville",411.9,7.09,7.36,0,6.37,0.33,309.84,2.7,40.2,0,5.86,31.87,0.28,0
"76181","Cleville",544.4,6.13,16.77,0,6.44,0.16,421.62,3.62,71.74,0.16,0.11,15.74,1.9,0
"76182","Cliponville",748.08,9.68,15.74,0,9.47,0.35,488.46,0.65,153.1,0.78,15.84,51.21,2.81,0
"76183","Colleville",741.3,26.74,32.02,0,14.96,1.81,233.97,18.77,138.76,0.11,180.66,76.05,17.46,0
"76184","Colmesnil-Manneville",199.63,6.62,5.52,0,3.61,0,148.57,3.72,20.21,0,0.02,11.3,0.05,0
"76185","Compainville",645.26,8.39,10.47,0,3.29,0,195.45,43.59,295.91,0.22,0.14,85.72,2.09,0
"76186","Conteville",1380.55,15.74,30.83,0.06,15.82,0.6,755,34.13,348.96,0.47,51.24,127.42,0.3,0
"76187","Contremoulins",438.87,6.5,14.57,0,6.22,0.03,233.37,2.61,55.13,0.19,78.98,40.9,0.38,0
"76188","Cottevrard",790.38,31.4,31.27,0,7.04,0,587.95,7.12,68.71,1.32,28.95,24.21,2.41,0
"76189","Crasville-la-Mallet",322.16,8.67,8.76,0,5.54,0.32,227.38,6.79,44.95,0.3,4.67,14.46,0.33,0
"76190","Crasville-la-Rocquefort",531.4,9.83,10.92,0.11,7.12,0.67,350.95,10.69,86.28,0.43,30.05,23.47,0.89,0
"76191","Cressy",437.17,8.6,12.73,0,3.72,0,240.11,23.86,82.34,0.17,45.04,20.59,0,0
"76192","Criel-sur-Mer",2103.36,129.56,86.93,0,58.48,9.72,1191.84,6.31,445.59,2.58,69.72,95.65,6.99,0
"76193","La Crique",1024.48,14.13,19.38,0.12,4.28,0,669.59,42.5,191.47,0.53,37.06,45.17,0.26,0
"76194","Criquebeuf-en-Caux",211.28,10.77,5.6,0,10.8,0,121.43,2.05,48.28,0.1,3.21,8.69,0.36,0
"76195","Criquetot-le-Mauconduit",416.42,7.02,8.67,0,5.56,0.41,303,3.29,53.51,0.46,10.03,21.36,3.11,0
"76196","Criquetot-l'Esneval",1367.51,55.39,42.37,0,47.54,0,861.3,23.39,252.02,1.7,15.26,66.09,2.45,0
"76197","Criquetot-sur-Longueville",740.62,28.49,23.35,0,4.4,0,529.9,5.51,101.47,0.86,20.63,24.69,1.34,0
"76198","Criquetot-sur-Ouville",588.63,22.5,15.07,0,20.33,2.44,326.87,12.17,129.86,0.32,1.11,56.04,1.92,0
"76199","Criquiers",2276.13,31.35,46.56,0,20.58,0.02,1291.42,32.79,612.87,1.54,38.23,199.63,1.14,0
"76200","Critot",701.7,13.58,20.62,0,9.83,0.97,559.47,0.45,76.11,0.56,0.03,19.89,0.2,0
"76201","Croisy-sur-Andelle",375.26,21.67,16.88,0.15,6.21,0.37,96.16,16.36,81.26,0.13,101.84,30.27,3.95,0
"76202","Croixdalle",1119.26,19.32,34.57,0,1.63,0,232.24,12.67,185.65,0.62,598.45,34.01,0.11,0
"76203","Croix-Mare",871.39,26.95,27.13,0,3.09,0,460.65,13.22,175.48,2.98,137.49,23.29,1.1,0
"76204","Cropus",487.95,6.84,13.98,0,3.65,0,339.84,15.02,74.71,0.34,23.82,9.57,0.17,0
"76205","Crosville-sur-Scie",351.37,13.51,13.47,0,0.9,0,230.41,10.13,37.95,0.96,33.09,9.38,1.57,0
"76206","Cuverville",454.42,9.34,10.34,0,8.81,0,233.71,10.41,115.88,0.04,33.12,32.52,0.24,0
"76207","Cuverville-sur-Yeres",1115.85,12.45,19.74,0,3.18,0,459.47,8.63,156.42,8.18,362.5,83.56,1.71,0
"76208","Cuy-Saint-Fiacre",967.84,28.32,22.63,0.44,7.53,0,204.68,47.82,544.58,1.46,24.26,80.56,5.56,0
"76209","Dampierre-en-Bray",1285.34,22.9,28.33,0,5.03,0,497.63,29.91,630.86,0.76,4.95,55.88,9.09,0
