"id","Nom","pop","type","c","p","e","s"
"50173","equeurdreville-hainneville",17386,"c","50129",,,
"50174","Équilly",186,"c",,,"200042604",
"50175","Éroudeville",239,"c",,,"501000001",
"50176","L'Étang-Bertrand",340,"c",,,"501000001",
"50177","Étienville",370,"c",,,"200042729",
"50178","Fermanville",1348,"c",,,"501000001",
"50179","ferrieres",55,"c","50591",,,
"50180","fervaches",384,"c","50592",,,
"50181","Feugères",347,"c",,,"500000002",
"50182","La Feuillie",282,"c",,,"500000002",
"50183","Fierville-les-Mines",328,"c",,,"501000001",
"50184","Flamanville",1707,"c",,,"501000001",
"50185","Fleury",1060,"c",,,"200043354",
"50186","Flottemanville",185,"c",,,"501000001",
"50187","flottemanville-hague",885,"c","50041",,,
"50188","Folligny",1070,"c",,,"200042604",
"50189","fontenay",325,"c","50436",,,
"50190","Fontenay-sur-Mer",176,"c",,,"501000001",
"50191","foucarville",132,"c","50523",,,
"50192","Fourneaux",140,"c",,,"500000004",
"50193","Le Fresne-Poret",206,"c",,,"501000005",
"50194","Fresville",362,"c",,,"501000001",
"50195","Gathemo",245,"c",,,"501000005",
"50196","Gatteville-le-Phare",486,"c",,,"501000001",
"50197","Gavray",1478,"c",,,"500000003",
"50198","Geffosses",425,"c",,,"500000002",
"50199","Genêts",425,"c",,,"501000005",
"50200","Ger",829,"c",,,"501000005",
"50202","gieville",690,"c","50601",,,
"50203","la glacerie",5578,"c","50129",,,
"50204","glatigny",143,"c","50236",,,
"50205","La Godefroy",258,"c",,,"501000005",
"50206","La Gohannière",118,"c",,,"501000005",
"50207","Golleville",175,"c",,,"501000001",
"50208","Gonfreville",152,"c",,,"500000002",
"50209","Gonneville-Le Theil",1574,"c",,,"501000001",
"50209","gonneville",884,"c","50209",,,
"50210","Gorges",346,"c",,,"500000002",
"50211","gouberville",115,"c","50142",,,
"50212","gourbesville",172,"c","50400",,,
"50213","gourfaleur",461,"c","50546",,,
"50214","Gouvets",270,"c",,,"500000004",
"50215","Gouville sur Mer",2249,"c",,,"500000003",
"50215","gouville-sur-mer",2023,"c","50215",,,
"50216","Graignes-Mesnil-Angot",795,"c",,,"500000004",
"50217","Le Grand-Celland",574,"c",,,"501000005",
"50218","Granville",13350,"c",,,"200042604",
"50219","Gratot",647,"c",,,"500000003",
"50220","greville-hague",768,"c","50041",,,
"50221","Grimesnil",61,"c",,,"500000003",
"50222","Grosville",787,"c",,,"501000001",
"50223","Guéhébert",118,"c",,,"500000003",
"50224","guilberville",1017,"c","50601",,,
"50225","Le Guislain",125,"c",,,"200043354",
"50227","Le Ham",334,"c",,,"501000001",
"50228","Hambye",1168,"c",,,"500000003",
"50229","Hamelin",102,"c",,,"501000005",
"50230","Hardinvast",880,"c",,,"501000001",
"50231","Hauteville-sur-Mer",676,"c",,,"500000003",
"50232","Hauteville-la-Guichard",469,"c",,,"500000003",
"50233","Hautteville-Bocage",143,"c",,,"501000001",
"50234","La Haye-Bellefond",84,"c",,,"200043354",
"50235","La Haye-d'Ectot",238,"c",,,"501000001",
"50236","La Haye",4029,"c",,,"500000002",
"50236","la haye-du-puits",1647,"c","50236",,,
"50237","La Haye-Pesnel",1366,"c",,,"200042604",
"50238","Héauville",486,"c",,,"501000001",
"50239","Thèreval",1777,"c",,,"500000004",
"50239","hebecrevon",1136,"c","50239",,,
"50240","Helleville",502,"c",,,"501000001",
"50241","Hémevez",183,"c",,,"501000001",
"50242","herqueville",157,"c","50041",,,
"50243","Heugueville-sur-Sienne",541,"c",,,"500000003",
"50244","Hérenguerville",204,"c",,,"500000003",
"50245","heusse",232,"c","50591",,,
"50246","Hiesville",65,"c",,,"200042729",
"50247","Hocquigny",188,"c",,,"200042604",
"50248","Le Hommet-d'Arthenay",394,"c",,,"500000004",
"50249","houesville",318,"c","50099",,,
"50250","houtteville",90,"c","50400",,,
"50251","Huberville",367,"c",,,"501000001",
"50252","Hudimesnil",867,"c",,,"200042604",
"50253","Huisnes-sur-Mer",190,"c",,,"501000005",
"50254","husson",230,"c","50591",,,
"50255","hyenville",315,"c","50419",,,
"50256","Isigny-le-Buat",3305,"c",,,"501000005",
"50257","jobourg",495,"c","50041",,,
"50258","Joganville",109,"c",,,"501000001",
"50259","Juilley",672,"c",,,"501000005",
"50260","Juvigny les Vallées",1718,"c",,,"501000005",
"50260","juvigny-le-tertre",601,"c","50260",,,
"50261","Lamberville",176,"c",,,"500000004",
"50262","La Lande-d'Airou",512,"c",,,"200043354",
"50263","Lapenty",400,"c",,,"501000005",
"50265","Laulne",164,"c",,,"500000002",
"50266","Lengronne",446,"c",,,"500000003",
"50267","Lessay",2247,"c",,,"500000002",
"50267","lessay",2025,"c","50267",,,
"50268","Lestre",265,"c",,,"501000001",
"50269","Liesville-sur-Douve",203,"c",,,"200042729",
"50270","Lieusaint",417,"c",,,"501000001",
"50271","Lingeard",81,"c",,,"501000005",
"50272","Lingreville",972,"c",,,"500000003",
"50273","Montsenelle",1380,"c",,,"500000002",
"50273","lithaire",550,"c","50273",,,
"50274","Les Loges-Marchis",1010,"c",,,"501000005",
"50275","Les Loges-sur-Brécey",148,"c",,,"501000005",
"50276","Lolif",555,"c",,,"501000005",
"50277","Longueville",619,"c",,,"200042604",
"50278","Le Loreur",270,"c",,,"200042604",
"50279","Le Lorey",619,"c",,,"500000004",
"50280","lozon",305,"c","50292",,,
"50281","La Lucerne-d'Outremer",867,"c",,,"200042604",
"50282","Le Luot",250,"c",,,"501000005",
"50283","La Luzerne",78,"c",,,"500000004",
"50284","macey",117,"c","50410",,,
"50285","Magneville",332,"c",,,"501000001",
"50287","la mancelliere-sur-vire",490,"c","50546",,,
"50288","Marcey-les-Grèves",1275,"c",,,"501000005",
"50289","Marchésieux",728,"c",,,"500000002",
"50290","Marcilly",350,"c",,,"501000005",
"50291","Margueray",133,"c",,,"200043354",
"50292","Marigny-Le-Lozon",2598,"c",,,"500000004",
"50292","marigny",2152,"c","50292",,,
"50293","martigny",304,"c","50391",,,
"50294","Martinvast",1238,"c",,,"501000001",
"50295","Maupertuis",133,"c",,,"200043354",
"50296","Maupertus-sur-Mer",225,"c",,,"501000001",
"50297","La Meauffe",1076,"c",,,"500000004",
"50298","Méautis",647,"c",,,"200042729",
"50299","Le Mesnil",214,"c",,,"501000001",
"50300","Le Mesnil-Adelée",168,"c",,,"501000005",
"50301","Le Mesnil-Amand",174,"c",,,"500000003",
"50302","Le Mesnil-Amey",264,"c",,,"500000004",
"50304","Le Mesnil-Aubert",170,"c",,,"200042604",
"50305","Le Mesnil-au-Val",711,"c",,,"501000001",
"50308","Le Mesnilbus",324,"c",,,"500000003",
"50310","Le Mesnil-Eury",181,"c",,,"500000004",
"50311","Le Mesnil-Garnier",232,"c",,,"500000003",
"50312","Le Mesnil-Gilbert",144,"c",,,"501000005",
"50313","Le Mesnil-Herman",143,"c",,,"500000004",
"50315","Le Mesnillard",280,"c",,,"501000005",
"50316","le mesnil-opac",270,"c","50363",,,
"50317","Le Mesnil-Ozenne",255,"c",,,"501000005",
"50318","le mesnil-rainfray",244,"c","50260",,,
"50319","le mesnil-raoult",394,"c","50139",,,
"50320","Le Mesnil-Rogues",161,"c",,,"500000003",
"50321","Le Mesnil-Rouxelin",520,"c",,,"500000004",
"50323","le mesnil-tove",237,"c","50260",,,
"50324","Le Mesnil-Véneron",126,"c",,,"500000004",
"50325","le mesnil-vigot",264,"c","50431",,,
"50326","Le Mesnil-Villeman",242,"c",,,"500000003",
"50327","La Meurdraquière",164,"c",,,"200042604",
"50328","Millières",784,"c",,,"500000002",
"50329","milly",347,"c","50391",,,
"50330","mobecq",249,"c","50236",,,
"50332","Les Moitiers-d'Allonne",665,"c",,,"501000001",
"50333","les moitiers-en-bauptois",337,"c","50400",,,
"50334","Montabot",271,"c",,,"200043354",
"50335","Montaigu-la-Brisette",509,"c",,,"501000001",
"50336","Montaigu-les-Bois",240,"c",,,"500000003",
"50337","montanel",373,"c","50487",,,
"50338","Montbray",374,"c",,,"200043354",
"50339","montchaton",331,"c","50388",,,
"50340","Montcuit",179,"c",,,"500000003",
"50341","Montebourg",2078,"c",,,"501000001",
"50342","Montfarville",805,"c",,,"501000001",
"50343","montgardon",420,"c","50236",,,
"50345","Monthuchon",650,"c",,,"500000003",
"50347","Montjoie-Saint-Martin",257,"c",,,"501000005",
"50348","Montmartin-en-Graignes",582,"c",,,"200042729",
"50349","Montmartin-sur-Mer",1341,"c",,,"500000003",
"50350","Montpinchon",556,"c",,,"500000003",
"50351","Montrabot",68,"c",,,"500000004",
"50352","Montreuil-sur-Lozon",328,"c",,,"500000004",
"50353","Le Mont-Saint-Michel",36,"c",,,"501000005",
"50354","Montsurvent",388,"c",,,"500000003",
"50355","montviron",360,"c","50565",,,
"50356","Moon-sur-Elle",845,"c",,,"500000004",
"50357","Morigny",90,"c",,,"200043354",
"50358","Morsalines",201,"c",,,"501000001",
"50359","Mortain-Bocage",3078,"c",,,"501000005",
"50359","mortain",1698,"c","50359",,,
"50360","Morville",250,"c",,,"501000001",
"50361","La Mouche",234,"c",,,"200042604",
"50362","Moulines",299,"c",,,"501000005",
"50363","Moyon Villages",1518,"c",,,"500000004",
"50363","moyon",1130,"c","50363",,,
"50364","Muneville-le-Bingard",712,"c",,,"500000003",
"50365","Muneville-sur-Mer",456,"c",,,"200042604",
"50368","Nay",74,"c",,,"500000002",
"50369","Négreville",817,"c",,,"501000001",
"50370","Néhou",595,"c",,,"501000001",
"50371","Le Neufbourg",426,"c",,,"501000005",
"50372","Neufmesnil",200,"c",,,"500000002",
"50373","Neuville-au-Plain",94,"c",,,"200042729",
"50374","Neuville-en-Beaumont",39,"c",,,"501000001",
"50375","neville-sur-mer",188,"c","50142",,,
"50376","Nicorps",416,"c",,,"500000003",
"50378","Notre-Dame-de-Cenilly",671,"c",,,"500000003",
"50379","Notre-Dame-de-Livoye",134,"c",,,"501000005",
"50380","notre-dame-d'elle",143,"c","50492",,,
"50381","notre-dame-du-touchet",634,"c","50359",,,
"50382","Nouainville",487,"c",,,"501000001",
"50384","Octeville-l'Avenel",206,"c",,,"501000001",
"50385","omonville-la-petite",140,"c","50041",,,
"50386","omonville-la-rogue",513,"c","50041",,,
"50387","Orglandes",361,"c",,,"501000001",
"50388","Orval sur Sienne",1174,"c",,,"500000003",
"50388","orval",852,"c","50388",,,
"50389","Ouville",445,"c",,,"500000003",
"50390","Ozeville",153,"c",,,"501000001",
"50391","Grandparigny",2725,"c",,,"501000005",
"50391","parigny",1896,"c","50391",,,
"50393","Percy-en-Normandie",2637,"c",,,"200043354",
"50393","percy",2289,"c","50393",,,
"50394","Périers",2365,"c",,,"500000002",
"50395","La Pernelle",250,"c",,,"501000001",
"50396","les perques",167,"c","50082",,,
"50397","Perriers-en-Beauficel",223,"c",,,"501000005",
"50398","Le Perron",211,"c",,,"500000004",
"50399","Le Petit-Celland",209,"c",,,"501000005",
"50400","Picauville",3371,"c",,,"200042729",
"50400","picauville",1911,"c","50400",,,
"50401","Pierreville",743,"c",,,"501000001",
"50402","Les Pieux",3160,"c",,,"501000001",
"50403","Pirou",1507,"c",,,"500000002",
"50404","placy-montaigu",219,"c","50444",,,
"50405","Le Plessis-Lastelle",247,"c",,,"500000002",
"50406","plomb",409,"c","50535",,,
"50407","Poilley",895,"c",,,"501000005",
"50408","Pontaubault",514,"c",,,"501000005",
"50409","Pont-Hébert",1738,"c",,,"500000004",
"50410","Pontorson",4393,"c",,,"501000005",
"50410","pontorson",4138,"c","50410",,,
"50411","Ponts",595,"c",,,"501000005",
"50412","Portbail",1621,"c",,,"501000001",
"50413","Précey",534,"c",,,"501000005",
"50414","precorbin",526,"c","50492",,,
"50415","pretot-sainte-suzanne",306,"c","50273",,,
"50416","querqueville",5136,"c","50129",,,
"50417","Quettehou",1587,"c",,,"501000001",
"50418","quettetot",714,"c","50082",,,
"50419","Quettreville-sur-Sienne",1820,"c",,,"500000003",
"50419","quettreville-sur-sienne",1449,"c","50419",,,
"50420","Quibou",929,"c",,,"500000004",
"50421","Quinéville",291,"c",,,"501000001",
"50422","Raids",177,"c",,,"500000002",
"50423","Rampan",214,"c",,,"500000004",
"50425","Rauville-la-Bigot",1169,"c",,,"501000001",
"50426","Rauville-la-Place",391,"c",,,"501000001",
"50427","Ravenoville",258,"c",,,"200042729",
"50428","Reffuveille",497,"c",,,"501000005",
"50429","Regnéville-sur-Mer",753,"c",,,"500000003",
"50430","Reigneville-Bocage",38,"c",,,"501000001",
"50431","Remilly Les Marais",1078,"c",,,"500000004",
"50431","remilly-sur-lozon",654,"c","50431",,,
"50432","rethoville",130,"c","50142",,,
"50433","Réville",1132,"c",,,"501000001",
"50434","la rochelle-normande",319,"c","50565",,,
"50435","Rocheville",626,"c",,,"501000001",
"50436","Romagny Fontenay",1337,"c",,,"501000005",
"50436","romagny",1024,"c","50436",,,
"50437","Roncey",830,"c",,,"500000003",
"50438","La Ronde-Haye",354,"c",,,"500000003",
"50440","rouffigny",326,"c","50639",,,
"50441","rouxeville",340,"c","50492",,,
"50442","Le Rozel",248,"c",,,"501000001",
"50443","Sacey",534,"c",,,"501000005",
"50444","Saint-Amand-Villages",2594,"c",,,"500000004",
"50444","saint-amand",2293,"c","50444",,,
"50445","Saint-André-de-Bohon",329,"c",,,"200042729",
"50446","Saint-André-de-l'Épine",565,"c",,,"500000004",
"50447","Saint-Aubin-des-Préaux",427,"c",,,"200042604",
"50448","Saint-Aubin-de-Terregatte",695,"c",,,"501000005",
"50449","Saint-Aubin-du-Perron",241,"c",,,"500000003",
"50450","Saint-Barthélemy",335,"c",,,"501000005",
"50451","Saint-Brice",142,"c",,,"501000005",
"50452","Saint-Brice-de-Landelles",686,"c",,,"501000005",
"50453","Sainte-Cécile",832,"c",,,"200043354",
"50454","Saint-Christophe-du-Foc",429,"c",,,"501000001",
"50455","Saint-Clair-sur-l'Elle",938,"c",,,"500000004",
"50456","Saint-Clément-Rancoudray",546,"c",,,"501000005",
"50457","Sainte-Colombe",215,"c",,,"501000001",
"50458","saint-come-du-mont",546,"c","50099",,,
"50460","sainte-croix-hague",779,"c","50041",,,
"50461","Saint-Cyr",197,"c",,,"501000001",
"50462","Saint-Cyr-du-Bailleul",397,"c",,,"501000005",
"50463","Saint-Denis-le-Gast",546,"c",,,"500000003",
"50464","Saint-Denis-le-Vêtu",617,"c",,,"500000003",
"50465","saint-ebremond-de-bonfosse",779,"c","50095",,,
"50467","Saint-Floxel",483,"c",,,"501000001",
"50468","Saint-Fromond",759,"c",,,"500000004",
"50469","Sainte-Geneviève",323,"c",,,"501000001",
"50470","saint-georges-de-bohon",412,"c","50564",,,
"50471","Saint-Georges-de-la-Rivière",287,"c",,,"501000001",
"50472","Saint-Georges-de-Livoye",203,"c",,,"501000005",
"50473","Saint-Georges-d'Elle",394,"c",,,"500000004",
"50474","Saint-Georges-de-Rouelley",556,"c",,,"501000005",
"50475","Saint-Georges-Montcocq",854,"c",,,"500000004",
"50476","Saint-Germain-d'Elle",218,"c",,,"500000004",
"50477","saint-germain-des-vaux",405,"c","50041",,,
"50478","Saint-Germain-de-Tournebut",412,"c",,,"501000001",
"50479","Saint-Germain-de-Varreville",119,"c",,,"200042729",
"50480","Saint-Germain-le-Gaillard",752,"c",,,"501000001",
"50481","Saint-Germain-sur-Ay",909,"c",,,"500000002",
"50482","Saint-Germain-sur-Sèves",209,"c",,,"500000002",
"50483","Saint-Gilles",880,"c",,,"500000004",
"50484","Saint-Hilaire-du-Harcouët",6130,"c",,,"501000005",
"50484","saint-hilaire-du-harcouet",3969,"c","50484",,,
"50485","Saint-Hilaire-Petitville",1403,"c",,,"200042729",
"50486","Saint-Jacques-de-Néhou",584,"c",,,"501000001",
"50487","Saint-James",5070,"c",,,"501000005",
"50487","saint-james",2718,"c","50487",,,
"50488","Saint-Jean-de-Daye",614,"c",,,"500000004",
"50489","Saint-Jean-de-la-Haize",487,"c",,,"501000005",
"50490","Saint-Jean-de-la-Rivière",349,"c",,,"501000001",
"50491","Saint-Jean-de-Savigny",418,"c",,,"500000004",
"50492","Saint-Jean-d'Elle",2431,"c",,,"500000004",
"50492","saint-jean-des-baisants",1218,"c","50492",,,
"50493","Saint-Jean-des-Champs",1375,"c",,,"200042604",
"50494","saint-jean-du-corail",261,"c","50359",,,
"50495","Saint-Jean-du-Corail-des-Bois",73,"c",,,"501000005",
"50496","Saint-Jean-le-Thomas",426,"c",,,"501000005",
"50497","saint-jores",359,"c","50273",,,
"50498","Saint-Joseph",800,"c",,,"501000001",
"50499","Saint-Laurent-de-Cuves",487,"c",,,"501000005",
"50500","Saint-Laurent-de-Terregatte",641,"c",,,"501000005",
"50502","Saint-Lô",19426,"c",,,"500000004",
"50503","Saint-Lô-d'Ourville",520,"c",,,"501000001",
"50504","Saint-Louet-sur-Vire",205,"c",,,"500000004",
"50505","Saint-Loup",715,"c",,,"501000005",
"50506","Saint-Malo-de-la-Lande",492,"c",,,"500000003",
"50507","Saint-Marcouf",336,"c",,,"501000001",
"50508","sainte-marie-du-bois",55,"c","50591",,,
"50509","Sainte-Marie-du-Mont",736,"c",,,"200042729",
"50510","Saint-Martin-d'Aubigny",592,"c",,,"500000002",
"50511","Saint-Martin-d'Audouville",134,"c",,,"501000001",
"50512","Saint-Martin-de-Bonfossé",529,"c",,,"500000004",
"50513","Saint-Martin-de-Cenilly",188,"c",,,"500000003",
"50514","Chaulieu",306,"c",,,"501000005",
"50515","saint-martin-de-landelles",1172,"c","50484",,,
"50516","Saint-Martin-des-Champs",2306,"c",,,"501000005",
"50517","Saint-Martin-de-Varreville",197,"c",,,"200042729",
"50518","Saint-Martin-le-Bouillant",314,"c",,,"200043354",
"50519","Saint-Martin-le-Gréard",490,"c",,,"501000001",
"50520","saint-martin-le-hebert",142,"c","50082",,,
"50521","Saint-Maur-des-Bois",147,"c",,,"200043354",
"50522","Saint-Maurice-en-Cotentin",262,"c",,,"501000001",
"50523","Sainte-Mère-Eglise",2568,"c",,,"200042729",
"50523","sainte-mere-eglise",1625,"c","50523",,,
"50524","Saint-Michel-de-la-Pierre",211,"c",,,"500000003",
"50525","Saint-Michel-de-Montjoie",318,"c",,,"501000005",
"50528","Saint-Nicolas-de-Pierrepont",296,"c",,,"500000002",
"50528","saint-nicolas-de-pierrepont",272,"c","50528",,,
"50529","Saint-Nicolas-des-Bois",105,"c",,,"501000005",
"50531","Saint-Ovin",770,"c",,,"501000005",
"50532","Saint-Pair-sur-Mer",4005,"c",,,"200042604",
"50533","Saint-Patrice-de-Claids",165,"c",,,"500000002",
"50534","saint-pellerin",402,"c","50099",,,
"50535","Le Parc",901,"c",,,"501000005",
"50535","sainte-pience",305,"c","50535",,,
"50536","Saint-Pierre-d'Arthéglise",132,"c",,,"501000001",
"50537","Saint-Pierre-de-Coutances",429,"c",,,"500000003",
"50537","saint-pierre-de-coutances",414,"c","50147",,,
"50538","Saint-Pierre-de-Semilly",447,"c",,,"500000004",
"50539","Saint-Pierre-Église",1754,"c",,,"501000001",
"50540","Saint-Pierre-Langers",546,"c",,,"200042604",
"50541","Saint-Planchers",1353,"c",,,"200042604",
"50542","Saint-Pois",505,"c",,,"200043354",
"50543","Saint-Quentin-sur-le-Homme",1220,"c",,,"501000005",
"50544","saint-remy-des-landes",207,"c","50236",,,
"50545","saint-romphaire",745,"c","50546",,,
"50546","Bourgvallées",2561,"c",,,"500000004",
"50546","saint-samson-de-bonfosse",890,"c","50546",,,
"50548","Saint-Sauveur-de-Pierrepont",136,"c",,,"500000002",
"50549","Saint-Sauveur-la-Pommeraye",331,"c",,,"200042604",
"50550","Saint-Sauveur-Lendelin",1703,"c",,,"500000003",
"50551","Saint-Sauveur-le-Vicomte",2192,"c",,,"501000001",
"50552","Saint-Sébastien-de-Raids",347,"c",,,"500000002",
"50553","Saint-Senier-de-Beuvron",344,"c",,,"501000005",
"50554","Saint-Senier-sous-Avranches",1357,"c",,,"501000005",
"50556","Sainte-Suzanne-sur-Vire",659,"c",,,"500000004",
"50557","saint-symphorien-des-monts",140,"c","50090",,,
"50558","saint-symphorien-le-valois",823,"c","50236",,,
"50562","Saint-Vaast-la-Hougue",1875,"c",,,"501000001",
"50563","Saint-Vigor-des-Monts",287,"c",,,"500000004",
"50564","Terre-et-Marais",1255,"c",,,"200042729",
"50564","sainteny",823,"c","50564",,,
"50565","Sartilly-Baie-Bocage",2763,"c",,,"501000005",
"50565","sartilly",1560,"c","50565",,,
"50567","Saussemesnil",923,"c",,,"501000001",
"50568","Saussey",487,"c",,,"500000003",
"50569","Savigny",437,"c",,,"500000003",
"50570","Savigny-le-Vieux",434,"c",,,"501000005",
"50571","Sébeville",27,"c",,,"200042729",
"50572","Sénoville",217,"c",,,"501000001",
"50573","Servigny",194,"c",,,"500000003",
"50574","Servon",269,"c",,,"501000005",
"50575","Sideville",621,"c",,,"501000001",
"50576","Siouville-Hague",1074,"c",,,"501000001",
"50577","Sortosville-en-Beaumont",323,"c",,,"501000001",
"50578","Sortosville",98,"c",,,"501000001",
"50579","Sottevast",1331,"c",,,"501000001",
"50580","Sotteville",502,"c",,,"501000001",
"50581","Soulles",497,"c",,,"500000004",
"50582","Sourdeval",3158,"c",,,"501000005",
"50582","sourdeval",2733,"c","50582",,,
"50583","Sourdeval-les-Bois",194,"c",,,"500000003",
"50584","Subligny",360,"c",,,"501000005",
"50585","Surtainville",1205,"c",,,"501000001",
"50586","surville",195,"c","50236",,,
"50587","Taillepied",26,"c",,,"501000001",
"50588","Tamerville",658,"c",,,"501000001",
"50589","Tanis",317,"c",,,"501000005",
"50590","Le Tanu",375,"c",,,"200043354",
"50591","Le Teilleul",1777,"c",,,"501000005",
"50591","le teilleul",1262,"c","50591",,,
"50592","Tessy Bocage",1825,"c",,,"500000004",
"50592","tessy-sur-vire",1448,"c","50592",,,
"50593","Teurthéville-Bocage",595,"c",,,"501000001",
"50594","Teurthéville-Hague",1005,"c",,,"501000001",
"50595","le theil",665,"c","50209",,,
"50596","Théville",304,"c",,,"501000001",
"50597","Tirepied",786,"c",,,"501000005",
"50598","Tocqueville",275,"c",,,"501000001",
"50599","Tollevast",1384,"c",,,"501000001",
"50600","tonneville",652,"c","50041",,,
"50601","Torigny-les-Villes",4351,"c",,,"500000004",
"50601","torigni-sur-vire",2362,"c","50601",,,
"50602","tourlaville",15836,"c","50129",,,
"50603","Tourville-sur-Sienne",785,"c",,,"500000003",
"50604","Tréauville",729,"c",,,"501000001",
"50605","Trelly",661,"c",,,"500000003",
"50606","Tribehou",530,"c",,,"200042729",
"50607","La Trinité",398,"c",,,"200043354",
"50608","troisgots",290,"c","50139",,,
"50609","Turqueville",166,"c",,,"200042729",
"50610","Urville",201,"c",,,"501000001",
"50611","urville-nacqueville",2191,"c","50041",,,
"50612","Vains",749,"c",,,"501000005",
"50613","Valcanville",394,"c",,,"501000001",
"50614","le valdecie",126,"c","50082",,,
"50615","Valognes",6779,"c",,,"501000001",
"50616","Le Val-Saint-Père",1981,"c",,,"501000005",
"50617","Varenguebec",322,"c",,,"500000002",
"50618","Varouville",265,"c",,,"501000001",
"50619","Le Vast",316,"c",,,"501000001",
"50620","vasteville",1121,"c","50041",,,
"50621","Vaudreville",74,"c",,,"501000001",
"50622","Vaudrimesnil",406,"c",,,"500000003",
"50623","vauville",378,"c","50041",,,
"50624","La Vendelée",448,"c",,,"500000003",
"50625","vengeons",478,"c","50582",,,
"50626","Ver",378,"c",,,"500000003",
"50627","vergoncey",209,"c","50487",,,
"50628","Vernix",165,"c",,,"501000005",
"50629","Vesly",709,"c",,,"500000002",
"50630","vessey",418,"c","50410",,,
"50631","les veys",389,"c","50099",,,
"50633","Le Vicel",133,"c",,,"501000001",
"50634","Videcosville",84,"c",,,"501000001",
"50635","vidouville",134,"c","50492",,,
"50636","Vierville",38,"c",,,"200042729",
"50637","Villebaudon",331,"c",,,"200043354",
"50638","villechien",194,"c","50359",,,
"50639","Villedieu-les-Poêles-Rouffigny",3921,"c",,,"200043354",
"50639","villedieu-les-poeles",3833,"c","50639",,,
"50640","villiers-le-pre",196,"c","50487",,,
"50641","Villiers-Fossard",621,"c",,,"500000004",
"50642","vindefontaine",319,"c","50400",,,
"50643","Virandeville",796,"c",,,"501000001",
"50644","virey",1042,"c","50484",,,
"50646","le vretot",599,"c","50082",,,
"50647","Yquelon",1048,"c",,,"200042604",
"50648","Yvetot-Bocage",1115,"c",,,"501000001",
"61001","Alençon",26028,"c",,,"246100663",
"61002","Almenêches",705,"c",,,"200035111",
"61003","anceins",233,"c","61167",,,
"61004","antoigny",128,"c","61168",,,
"61005","Appenai-sous-Bellême",263,"c",,,"610000002",
"61006","Argentan",13968,"c",,,"610000009",
"61007","Athis-Val de Rouvre",4306,"c",,,"610000007",
"61007","athis-de-l'orne",2589,"c","61007",,,
"61008","Aube",1332,"c",,,"610000005",
"61009","aubry-en-exmes",304,"c","61474",,,
"61010","Aubry-le-Panthou",108,"c",,,"610000008",
"61011","Aubusson",425,"c",,,"610000007",
"61012","Auguaise",187,"c",,,"610000005",
"61013","Aunay-les-Bois",174,"c",,,"200035103",
"61014","Aunou-le-Faucon",227,"c",,,"610000009",
"61015","Aunou-sur-Orne",279,"c",,,"200035111",
"61016","autheuil",144,"c","61491",,,
"61017","Les Authieux-du-Puits",66,"c",,,"610000008",
"61018","Avernes-Saint-Gourgon",60,"c",,,"610000008",
"61019","avernes-sous-exmes",76,"c","61474",,,
"61020","Avoine",235,"c",,,"610000009",
"61021","Avrilly",130,"c",,,"610000006",
"61023","Bailleul",616,"c",,,"610000009",
"61024","Banvou",645,"c",,,"610000007",
"61025","la baroche-sous-luce",395,"c","61211",,,
"61026","Barville",194,"c",,,"200035103",
"61027","batilly",170,"c","61153",,,
"61028","Bazoches-au-Houlme",497,"c",,,"246100390",
"61029","Bazoches-sur-Hoëne",886,"c",,,"200036069",
"61030","La Bazoque",261,"c",,,"610000007",
"61031","beauchene",249,"c","61486",,,
"61032","Beaufai",352,"c",,,"610000005",
"61033","beaulandais",154,"c","61211",,,
"61034","Beaulieu",211,"c",,,"610000004",
"61035","Beauvain",261,"c",,,"246100655",
"61036","Belfonds",205,"c",,,"200035111",
"61037","Bellavilliers",148,"c",,,"200036069",
"61038","Bellême",1616,"c",,,"610000002",
"61039","La Bellière",122,"c",,,"200035111",
"61040","Bellou-en-Houlme",1115,"c",,,"610000007",
"61041","Bellou-le-Trichard",226,"c",,,"610000002",
"61042","bellou-sur-huisne",428,"c","61345",,,
"61043","Berd'huis",1078,"c",,,"610000003",
"61044","Berjou",492,"c",,,"610000007",
"61045","bivilliers",66,"c","61491",,,
"61046","Bizou",122,"c",,,"610000004",
"61047","bocquence",151,"c","61167",,,
"61048","Boëcé",113,"c",,,"200036069",
"61049","Boissei-la-Lande",111,"c",,,"200035111",
"61050","Cour-Maugis sur Huisne",634,"c",,,"610000003",
"61050","boissy-maugis",367,"c","61050",,,
"61051","Boitron",338,"c",,,"200035111",
"61052","Bonnefoi",181,"c",,,"610000005",
"61053","Bonsmoulins",262,"c",,,"610000005",
"61054","Le Bosc-Renoult",242,"c",,,"610000008",
"61055","Boucé",620,"c",,,"610000009",
"61056","Le Bouillon",175,"c",,,"200035111",
"61057","le bourg-saint-leonard",431,"c","61474",,,
"61058","breel",127,"c","61007",,,
"61059","bresolettes",22,"c","61491",,,
"61060","Brethel",150,"c",,,"610000005",
"61061","Bretoncelles",1453,"c",,,"610000003",
"61062","Brieux",79,"c",,,"610000009",
"61063","Briouze",1541,"c",,,"610000007",
"61064","Brullemail",102,"c",,,"200035103",
"61065","bubertre",142,"c","61491",,,
"61066","Buré",114,"c",,,"200035103",
"61067","Bures",170,"c",,,"200035103",
"61068","Bursard",204,"c",,,"200035111",
"61069","Cahan",171,"c",,,"610000007",
