"insee","11","12","13","14","15","21","22","23","24","31","32","51","xx"
"14762",462.52,211.19,5.02,49.23,24.54,669.52,15.22,589.19,0.87,64.36,168.07,16.86,0
"14763",9.27,16.64,0,0.73,0,267.71,0,290.23,0.56,1.8,51.78,4.62,0
"14764",55.18,48.46,0,4.45,0.68,481.34,8.59,811.77,1.1,286.59,231.18,24.58,0
"27001",16.82,16.79,0,4.32,0,230.89,9.92,37.06,0.09,45.18,14.66,1.37,0
"27002",44.56,32.65,0,5.79,0.93,497.48,3.53,72.2,1.36,215.56,48.81,3.64,0
"27003",97.44,85.54,0,11.58,6.32,240.52,5.5,133.65,0.35,1047.71,104.27,54.21,0
"27004",17.88,9.19,0,3.27,0.54,255.33,0.28,6.81,0.05,23.71,10,0.18,0
"27005",70.43,60.7,0.33,10.1,1.46,1096.38,16.66,67.79,1.44,197.95,45.38,0.61,0
"27006",9.97,5.94,0.04,2.42,0.12,11.51,13.61,48.67,0.03,69.83,24.92,48.46,0
"27007",18.5,22.88,0,2.75,0,660,46.63,47.66,1.16,124.9,54.99,6.41,0
"27008",119.96,69.66,8.93,4.52,9.36,294.09,0.09,59.24,0.13,194.45,75.19,31.25,0
"27009",45.25,35.94,0,5.46,1.24,659.42,9.19,195.59,1.01,653.53,71.87,5.08,0
"27010",11.91,17.88,0,1.23,0,278.8,2.83,157.05,1.28,74.15,53.27,3.75,0
"27011",52.83,24.84,0,6.32,1.21,500.75,12.32,46.75,0.36,10.19,15.4,0.98,0
"27012",26.06,15.6,0,0.47,0.38,358.48,5.28,89.93,0.37,122.67,35.12,0.49,0
"27013",40.32,20.94,0,1.47,0.88,268.26,4.9,38.89,1.24,267.62,51.28,54,0
"27014",48.65,19.29,0,7.96,3.04,239.35,3.26,51.57,0.57,136.82,30.99,2.12,0
"27015",68.51,20.23,0.16,3.46,0,201.46,2.92,29.08,1.12,95.09,36.85,58.15,0
"27016",260.91,151.1,0.09,25.64,5.04,2052.39,12.67,351.71,1.6,835.98,232.95,39.58,0
"27017",56.3,26.71,0,2.8,2.05,202.53,0.82,1.24,0.16,57.52,10.91,1.04,0
"27018",48.34,45.07,0,17.1,2.48,387.43,30.65,239.67,0.1,485.23,85.65,14.49,0
"27019",13.36,20.62,0,0.97,0.64,423.42,1.58,84.8,2.2,34.67,29.85,0.43,0
"27020",83.07,45.18,0.32,8.74,1.18,181.81,3.65,112.84,0.61,712.12,46,19.59,0
"27021",15.59,22.37,0,9.64,0.3,256.66,25.99,180.76,0.08,180.59,124.18,1.33,0
"27022",260.62,105.91,13.62,15.37,5.09,75.45,2.32,22.88,0.2,169.85,79.8,38.93,0
"27023",43.34,13.3,0,4.25,1.67,19.21,0.39,19,0.72,17.75,25.72,9.38,0
"27024",35.08,23.34,0,5.67,0.11,643.81,10.18,18.96,0.68,85.72,51.29,1.96,0
"27025",64.2,38.06,0.9,8.45,0.76,419.06,10.07,155.14,2.68,388.86,75.88,9.26,0
"27026",34.4,25.92,0,3.71,1.23,570.06,2.24,35.53,6.95,54.07,79.15,0.58,0
"27027",24.37,17.64,0,0.71,0.5,398.11,0.14,27.73,0.69,11.58,4.64,0.94,0
"27028",16.97,16.02,0,2.86,0,38.17,6.28,136.33,0.51,39.63,36.23,2.66,0
"27031",54,16.86,0,5.05,2.34,483.67,0.59,47.14,1.47,95.52,28.28,0.76,0
"27032",25.18,21.35,0,4.12,0.03,466.21,0.58,4.33,0.17,178.14,16.68,0.23,0
"27033",20.7,12.26,0,1.6,0,429.68,2.64,32.99,0.1,6.5,4.17,0.9,0
"27034",40.74,28.33,0,1.47,1.16,609.81,21.32,52.47,1.4,324.15,16.18,0.72,0
"27035",7.07,13.05,0,5.46,0.11,94.52,14.51,142.85,0.02,127.75,62.58,1.32,0
"27036",38.39,18.32,0,4.54,3.32,205.03,3.64,36.55,0.11,35.44,28.47,1.07,0
"27037",71.63,32.09,0,6.17,0,859.05,30.51,31.63,0.05,92.48,26.68,2.16,0
"27038",72.66,26.56,0,4.03,0.89,569.68,0.45,66.89,1.24,168.18,40.57,6.64,0
"27039",22.56,19.94,0,7.86,0.07,291.26,39.62,135.28,0.25,254.82,70.41,39.99,0
"27040",34.04,36.28,0,2.48,0,1039.03,10.1,74.19,0.74,156.01,37.23,4.12,0
"27041",49.62,43.63,0,10.12,3.57,1095.39,64.35,211.15,1.82,170.95,95.77,3.26,0
"27042",3.5,5.52,0,4.44,0,159.75,2.24,60.65,0.04,12.39,24.88,0.07,0
"27043",64.73,78.56,0,6.83,1.67,1151.67,12.84,188.85,2.12,1857.3,56.27,2.7,0
"27044",41.18,61.26,0,5.19,0.4,465.51,1.54,25.58,0.45,1083.17,23.41,0.72,0
"27045",42.81,26.73,0,6.14,1.01,487.08,5.76,104.63,1.27,334.61,80.02,8.66,0
"27046",6.6,17.37,0,4.74,0,469.59,5.72,145.93,0.63,0.14,40.73,0.97,0
"27047",35.38,37.73,0,1.6,1.06,545.81,4.74,21.23,0.65,878.45,15.75,1.18,0
"27048",24.47,14.62,0,3.35,0,468.44,10.24,67.4,0.87,119,10.92,0.45,0
"27049",33.63,29.76,0,8.74,0.45,579.38,17.07,230.67,3.08,293.57,56.65,3.59,0
"27050",51.19,41.02,0.05,7.59,0.48,721.57,29.33,165.43,1.31,76.54,65.71,8.91,0
"27051",148.47,112.73,0,15.2,1.32,176.9,28.98,205.37,0.06,2884.39,74.86,8.01,0
"27052",29.17,34.48,0.01,5.73,0,164.7,36.64,187.16,0.6,438.21,62.44,0.89,0
"27053",16.53,6.92,0,3.29,0.02,11.98,8.25,35.61,0,33.29,13.04,4.79,0
"27054",53.09,39.62,0,2.5,1.64,393.2,0.07,65.15,0.1,1129.33,26.12,2.52,0
"27055",20.18,17.69,0,3.64,0.49,591.47,0.72,37.54,0.69,238.51,26.36,1.18,0
"27056",370.55,177.43,0,67.13,10.46,731.64,79.84,470.04,0.31,317.26,178.79,9.61,0
"27057",21.91,19.44,0,0.83,0.2,693.13,9.29,23.1,0.56,6.45,6.98,1.07,0
"27058",20.94,23.05,32.25,1.27,1.68,144.5,0,25.67,0.16,205.17,57.9,163.78,0
"27059",17.97,13.39,0.04,2.4,0.88,436.2,1.73,61.97,1.74,46.12,26.29,0.56,0
"27060",17.23,13.2,0,2.61,0.06,336.19,1.37,62.83,0.56,127.27,26.88,2.69,0
"27061",13.59,18.88,0,8.73,0,557.62,28.82,76.37,0.35,0.76,48.56,0.65,0
"27062",42,25.47,0,10.5,1.06,561.54,25.89,174.74,0.48,31.47,49.18,1.17,0
"27063",9.81,15.5,0,1.33,0,733.91,5.18,68.98,0.75,16.11,15.32,1.23,0
"27064",35.17,50.61,0,3.44,1.33,125.95,35.21,102.72,0,125.82,37.27,182.13,0
"27065",248.82,115.08,0.56,40.49,0.04,612.2,90.42,832.86,5.55,42.39,339.69,5.88,0
"27066",26.54,20.98,0,2.99,0.25,616.59,12.13,161.87,1.52,1.69,55.58,0.36,0
"27067",68.5,33.01,0,7.98,2.13,712.8,10.89,52.16,6.59,216.97,33.83,1.04,0
"27068",14.2,24.87,0,2.4,0.21,586.25,2.95,145.34,0.43,319.92,71.53,1.75,0
"27069",52.95,36.07,0,11.55,0.58,747.18,18.65,168,1.46,204.11,50.58,1.9,0
"27070",43.24,31.19,0,1.33,1.05,1116.81,7.12,45.53,0.87,40.84,41.53,0.47,0
"27071",10.31,8.82,0,7.5,0.89,79.25,49.28,96.27,0,0.04,66.46,0.41,0
"27072",46.29,31.11,0,3.98,1.16,703.55,2.64,27.12,1.78,162.51,63.94,0.7,0
"27073",56.55,17.3,0,10.49,1.28,264.04,1.18,1.2,0.34,173.04,21.32,0.23,0
"27074",20.86,22.6,0,8.32,0,372.35,23.1,78.18,0.36,0.02,36.22,1.08,0
"27075",49.14,35.42,0,11.39,0.35,955.53,26.99,216.64,0.32,268.59,122.34,2.4,0
"27076",28.59,27.59,0.01,3.47,0.84,506.79,2.04,19.17,1.22,109.17,44.7,0.46,0
"27077",42.52,18.61,0,4.63,0.82,229.67,3.18,59.48,2.17,55.52,21.06,1.83,0
"27078",19.58,9.86,0,2.2,1.4,132.87,0.87,0.86,0.04,165.49,10.56,0.35,0
"27079",18.94,26.18,0,10.39,0.83,541.64,25.16,116.21,0.33,9.61,61.1,1.22,0
"27081",13.43,9.11,0,0.95,0.51,323.33,0.51,9.28,0.27,47.18,9.3,0.18,0
"27082",81.54,29.26,0,5.87,0.28,120.35,0.21,30.7,0.62,96.57,21.46,9.7,0
"27083",27.48,19.32,0,5.23,0,587.14,17.08,32.7,1.1,35.55,26.32,1.68,0
"27084",15.65,13.5,0,1.69,0.21,202.92,16.13,84.24,0.31,53.4,34.1,1.47,0
"27085",22.88,13.09,0,1.53,2.86,291.46,13.89,77.46,1.25,8.4,13.74,0.88,0
"27088",12.08,17.73,0,2.17,0.25,451.74,15.94,134.42,0.51,106.62,46.37,2.41,0
"27089",9.77,8.6,0,5.99,0.44,126.6,6.33,23.41,0,77.51,8.08,0.09,0
"27090",130.28,38.41,0,24.74,2.5,557.85,36.21,161.88,0.47,5.63,42.17,1.53,0
"27091",55.62,43.99,0,4.69,2.55,393.97,20.1,303.51,0.3,79.57,49.12,3.34,0
"27092",29.3,34.56,0,10.68,0.93,516.58,24.16,224.02,0.24,287.58,79.81,2.6,0
"27093",18.98,8.22,0,5.11,0.31,213.04,2.92,59.39,0.19,10.64,18.35,0.35,0
"27094",10.9,12.02,0,1.21,0.35,577.36,11.28,62.25,0.97,0.13,18.54,0.3,0
"27095",37.75,40.17,0,5.1,0,328.51,23.77,207.55,0.29,242.91,43.55,4.64,0
"27096",34.31,39.58,0,7.71,0.29,1300.37,10.72,425.48,2.59,237.97,161.74,3.57,0
"27097",39.11,46.9,3.56,2.04,3.44,230.13,3.54,63.15,0.85,664.4,49.5,176.34,0
"27098",7.22,10.95,0,0.91,0.04,218.99,0,92.9,1.04,74.5,26.55,2.67,0
"27099",37.57,27.12,0,5.1,1.57,210.15,2.24,4.5,0.27,236.93,24.13,0.45,0
"27100",64.78,38.78,0,9.21,5.36,319.63,36.28,158.22,0.24,23.7,60.2,1.14,0
"27101",23.58,23.17,0,2.72,0.74,226.09,25.26,390.82,0.19,380.4,81.89,23,0
"27102",46.19,50.61,0,13.32,2.52,895.94,31.55,159.1,0.77,57.43,51.63,3.42,0
"27103",159.24,63.3,0,14.81,12.83,603.83,33.17,241.85,0.39,50.55,55.55,6.32,0
"27104",44.02,18.48,0,1.78,1.99,359.06,12.61,50.6,1.77,26.11,13.98,0.5,0
"27105",149.75,59.93,0,17.36,5.57,648.54,15.18,214.26,1.83,5.7,50.53,4.17,0
"27106",17.77,13.45,0,11.63,0,510.92,7.78,102.96,0.07,0,36.72,0.32,0
"27107",38.92,58.55,0,7.15,0.62,656.58,18.45,169.81,1.56,82.64,65.58,0.97,0
"27108",86.88,54.57,0,13.37,3.17,1007.91,2.22,223.68,4.67,351.48,109.99,8.01,0
"27109",17.15,13.02,0,3.84,0,523.14,4.56,15.19,0.91,0.19,4.99,1.31,0
"27110",31.84,24.47,0,7.15,1.37,372.03,17.03,118.54,0.02,268.69,41.18,0.83,0
"27111",17.83,7.86,0,3.7,0.35,334,1.3,2.12,0.07,1.08,10.22,0.45,0
"27112",172.69,106.55,0,11.69,4.91,1139.57,1.58,60.59,2.54,1189.96,57.57,13.88,0
"27113",13.63,14.99,0,2.35,0,250.39,27.13,40.99,0.93,143.97,50.73,0.33,0
"27114",86.42,44.29,0.46,8.27,3.55,632.06,1.99,50.64,2.27,223.7,87.28,89.74,0
"27115",33.71,29.34,0,5.2,0.12,410.16,6.65,69.55,0.6,96.22,63.28,6.12,0
"27116",175.91,106.53,0.01,28.33,4.96,174.84,51.23,347.88,1.27,613.44,118.25,57.49,0
"27117",49.14,39.46,0,9.01,1.52,183.36,25.19,188.39,0.14,219.16,71.9,11.67,0
"27118",38.2,19.77,0,4.22,0.7,175.62,5.26,122.72,3.13,292.39,53.6,5.04,0
"27119",78.88,21.75,0.16,2.1,2.65,263.41,0.88,55.82,0.26,10.87,33.57,19.36,0
"27120",32.17,23.85,0,1.46,0.75,437.35,0.71,19.6,0.75,9.98,7.64,0.59,0
"27121",22.43,21.9,0,1.41,0.29,438.76,1.01,67.61,0.92,178.8,39.45,3.17,0
"27122",22.62,24.6,0,1.27,0,680.55,0.27,56.05,3.13,120.2,48.14,2.39,0
"27123",28.73,21.22,0,2.42,0.48,581.09,0.31,18.36,0.65,82.59,52.42,0.34,0
"27124",19.01,8.81,0,2.1,0.64,158.67,0.87,41.47,0.64,71.86,17.24,8.44,0
"27125",46.55,30.23,0,5.81,1.38,444.79,11.56,90.65,0.39,177.04,46.05,2.08,0
"27126",45.52,28.05,0,9.35,1.48,458.29,24.07,220.07,0.02,215.17,84.46,0.37,0
"27127",37.14,27.41,0,2.57,1.11,667.36,4.61,51.91,0.23,240.34,12.4,0.42,0
"27128",12.61,7.74,0,0.54,0.12,150.07,0.88,16.93,1.43,37.29,1.66,0.19,0
"27129",36.42,34.9,0,12.12,0,463.77,27.01,180.12,0.98,337.22,100.48,0.49,0
"27130",23.85,34.21,0,11.73,0,993.88,24.81,141.01,0.17,2.57,98.37,2.32,0
"27131",23.82,24.53,0,6.34,0,381.07,12.71,134.16,0.85,28.1,45.16,0.91,0
"27132",47.64,24.77,0.12,1.93,1.7,863.66,2.22,26.99,1.32,152.08,36.01,0.75,0
"27133",59.09,21.36,0,11.54,1.78,62.33,49.43,59.4,0.13,267.98,31.24,43.59,0
"27134",10.22,11.88,0,1.87,0.28,254.25,7.22,31.04,0.01,2.96,10.89,0.59,0
"27135",29.43,14.15,0,2.24,0.95,563.43,15.75,23.01,2.54,0.02,4.91,0.58,0
"27136",22.19,17.69,0,1.65,0.11,516.9,0,18.56,0.58,45.54,18.41,0.45,0
"27137",27.41,15.21,0,4.13,0.17,334.27,3.57,48.8,1.34,106.33,46,4.15,0
"27138",28.71,39.52,0,6.72,0,760.65,47.85,213.8,0.75,911.77,102.32,2.59,0
"27139",11.23,30.74,0,6.61,0.16,1019.84,25.62,141.19,1.48,123.77,105.72,2.03,0
"27140",30.18,23.85,0,7.49,0.48,413.69,0.28,38.42,2.04,262.83,58.37,8.26,0
"27141",6.56,4.02,0,1.99,0,168.84,0,2.25,0.02,43.41,6.41,0.13,0
"27142",13.73,8.62,0,2.78,0.2,172.15,0,21.59,1.26,2.97,8.11,1.05,0
"27143",2.24,4.89,0,0.16,0,34.3,4.54,89.99,0.1,99.44,22.17,2.16,0
"27144",22.77,36.94,2.15,2.7,0.17,895.23,0.86,31.16,1.97,559.22,49.77,0.53,0
"27145",10.83,6.64,0.01,1.88,0,360.68,1.23,4.36,0.46,12.06,23.54,0.24,0
"27146",16.23,16.06,0,9.35,1.88,184.04,30,142.3,0.12,5.86,94.43,1.68,0
"27147",39.61,15.62,0,6.32,1.17,140.02,0.37,8,0.23,197.38,20.16,0.51,0
"27148",18.86,41.64,0,8.78,0,993.44,48.71,307.78,0.29,96.36,140.43,3.27,0
"27149",3.04,8.56,0,2.03,0,182.43,22.23,104.88,0.61,31.18,53.82,0.91,0
"27150",56.44,36.69,0,6.6,1.68,367.22,10.43,66.72,0.26,209.1,48.57,3.9,0
"27151",83.09,60.54,0.03,6.96,3.82,372.34,8.18,185.24,1.83,640.03,44.34,8.06,0
"27152",25.83,15.49,0.36,3.95,0.09,292.12,1.46,59.15,1.62,33.47,23.74,2.02,0
"27153",23.55,16.72,0,1.32,0.36,923.06,4.24,33.21,4.39,46.83,23.35,6.64,0
"27154",54.82,71.91,0,4.21,0.19,1648.95,5.71,9.27,1.58,11.26,32.29,5.96,0
"27155",7.47,6.95,0,1.18,0,197.67,0.24,18.82,0,45.91,14.36,0.16,0
"27234",84.49,30.13,0,1.73,1.26,76.68,0.05,113.21,0.3,18.17,10.25,0.97,0
"27156",41.74,46.81,0,7.13,0.24,1069.09,5.8,293.95,3.75,561.33,119.69,5.25,0
"27157",55.93,42.39,0,3.92,1.04,1252,9.6,55.19,0.62,324.44,40.03,1.82,0
"27158",43.06,10.09,0,3.07,2.07,200.9,4.22,9.05,0.95,114.25,14.48,0.29,0
"27159",41.5,27.96,0,7.32,0.87,1046.13,2.49,247.92,3.78,101.4,120.23,29.74,0
"27160",13.44,18.62,0,1.29,0.38,565.02,0.55,62.08,0.68,88.9,22.92,0.87,0
"27161",70.77,42.69,0,3.05,2.22,1479.33,7.16,55.53,1.27,70.33,41.59,2.15,0
"27162",22.97,22.9,0,1.27,1.55,630.75,4.91,27.86,1.77,66.14,16.73,0.72,0
"27163",9.83,14.2,0,2.89,0.7,298.16,3.49,50.11,1.01,35.7,14.96,0.71,0
"27164",49.6,35.58,0,4.16,1.21,1381.08,10.78,75.15,2.96,30.4,30.58,1.31,0
"27165",184.97,110.04,0,15.5,9.47,340.65,27.39,91.45,1.21,821.8,51.89,13.61,0
"27166",71.09,51.98,0,9.62,2.15,1263.12,3.56,105.14,2.38,334.36,103.31,8.03,0
"27167",32.68,35.62,0.33,10.03,0.82,161.65,28.13,251.08,0,313.56,93.34,63.52,0
"27168",15.43,8.75,0,0.84,0.66,233.22,2.98,21.63,0.02,54.2,45.88,31.84,0
"27169",41.2,28.08,2.91,7.53,1.86,304.8,79.29,352.23,0,129.26,108.37,20.31,0
"27170",47.98,20.8,0,13.88,0.54,10.14,8.58,127.99,0.03,13.52,60.68,1.3,0
"27171",33.86,29.57,0,3.66,0.39,694.27,5.35,40.6,4.45,171.42,72.33,0.73,0
"27172",35.11,24.93,0,4.3,0.82,938.13,18.49,31.9,1.74,37.77,20.77,1.16,0
"27173",5.56,8.78,0,0.44,0,226.99,3.49,72.51,0.17,69.03,14.53,0.32,0
"27174",65.98,43.07,0,16.96,4.23,260.03,30.82,483.59,1.71,322.66,86.08,21.35,0
"27175",21.08,14.66,0,0.59,0.16,316.46,11.84,21.8,0.38,118.95,19.33,0.61,0
"27176",12.77,12.79,0,0.84,0.44,509.17,0.78,21.3,1.26,221.02,7.37,0.24,0
"27177",49.23,29.53,0,2.16,1.1,1377.49,1.27,7.6,3.14,37.62,28.3,0.43,0
"27179",36.17,33.17,0,15.44,3.65,915.72,17.78,116.27,0.55,16.48,55.85,3.8,0
"27180",82.1,28.3,0.75,9.44,5.93,135.32,0.5,67.43,5.67,135.95,55.56,28.85,0
"27181",45.06,20.25,0.01,7.33,1.51,690.51,0.48,2.96,1.86,113.04,27.99,0.14,0
"27182",24.33,17.72,0,4.94,0.47,359.66,7.16,67.14,0.46,81.49,55.63,4.64,0
"27183",90.36,33.59,0,10.62,0.5,698.38,0.51,5.18,1.72,234.42,20.59,0.53,0
"27184",8.79,6.8,0,0.49,0,199.53,0.42,31.02,0.02,0,1.32,0.1,0
"27185",27.51,16.73,0,2.5,3.79,530.89,11.29,31.77,0.16,0,12.48,1.17,0
"27187",16.58,16.66,0,1.63,0.64,640.92,10.97,66.21,1.38,7.7,16.13,0.5,0
"27188",91.41,77.26,5.26,3.28,0,411.82,1.08,109.77,3.34,636.53,65.21,62.44,0
"27189",29.66,17.81,0,1.71,1.11,366.84,3.57,26.72,0.24,51.94,33.87,3.2,0
"27190",16.45,10.07,0,2.15,0.21,194.28,0.5,61.03,0,71.16,34.07,3.86,0
"27191",60.39,37.84,4.35,7.82,3.72,693.71,2.69,129.58,1.18,439.35,93.73,38.15,0
"27192",46.11,33.98,0,1.44,8.66,635,14.96,26.98,0.44,3.33,8,1.39,0
"27193",59.42,32.18,0.08,8.43,1.45,327.71,0,13.42,0.13,545.95,47.99,15.38,0
"27194",15.86,15.84,0,0.24,0.34,388.24,1.81,39.54,0.29,147.24,8.95,0.29,0
"27195",13.03,23.48,0,1.51,0,1023.46,0.69,14.51,1.53,33.79,33.5,0.91,0
"27196",54.56,23.41,0,3.53,0.53,22.09,0.23,30.42,0,314.45,16.17,17.08,0
"27197",13.88,14.49,0,0.89,0,318.33,1.72,26.72,0.79,154.1,27.45,2.56,0
"27198",96.86,48.24,0,6,1.62,817.56,2.19,32.75,0.02,109.22,49.56,11.3,0
"27199",26.79,24.38,0,3.66,0,422.06,6.16,81.94,1.14,105.82,69.86,54.75,0
"27200",9.03,4.66,0,1.13,0,217.74,0.01,8.7,1.36,33.96,10.67,2.31,0
"27201",16.39,15.73,0,1.44,0.54,499.86,3.89,31.09,0.29,70.12,6.42,0.51,0
"27202",31.34,29.12,0.4,2.01,1.61,581.75,12.16,108.27,25.68,292.55,46.67,0.27,0
"27203",46.66,46.86,0,1.9,1.33,898.02,0.98,13.22,3.85,74.11,45.61,0.87,0
"27204",19.33,10.75,0.01,1.35,0.07,458.58,3.17,12.57,0.58,66.38,15.12,0,0
"27205",17.94,13.62,0,0.61,0.11,114.39,3.24,107.38,0.27,174.95,21.1,1.91,0
"27206",40.6,36.84,0,3.41,1.36,1497.27,2.31,33.63,2,91.88,59.87,0.52,0
"27207",21.13,24.67,0,25.01,0,685.19,24.39,232.17,0.9,76.16,107.75,6.13,0
"27208",7.01,12.01,0,3.01,0,310.78,2.82,117.6,0.06,0,24.56,0.33,0
"27209",27.76,37.28,0,7.09,1.54,458.44,39.94,170.37,0.39,493.44,80.68,0.38,0
"27210",32.2,25.71,0,3.71,0,601.01,19.66,34.99,1.01,1.36,18.6,1.59,0
"27211",38.16,17.69,1.82,7.37,1.55,153.47,2.88,39.98,0.39,340,37.34,33.23,0
"27212",5.04,6.76,0,0.71,0,297.23,3.79,7.77,0.33,6.63,4.15,0.37,0
"27213",52.54,35.49,0,5.54,0.75,994.57,1.28,66.27,3.47,300.75,59.68,0.48,0
"27214",46.42,41.23,0,0.8,0.44,988.92,9.08,43.92,2.03,166.93,20.43,0.84,0
"27215",19.93,13.84,0,1.92,1.67,485.16,5.35,19.77,0.66,6.21,4.5,0.21,0
"27216",27.14,10.35,0,1.22,0.34,338.32,8.56,3.25,0.49,21.37,8.69,0.48,0
"27217",34.17,29.37,0,3.87,1.32,920.59,15.13,39.36,4.53,18.15,13.22,1.72,0
"27218",64.7,74.16,0,29.9,15.6,1063.81,61.15,787.34,1.56,126.83,400.4,5.29,0
"27219",27.63,14.12,0,8,2.06,336.73,6.93,31.07,0,0.33,9.24,0.38,0
"27220",25.7,12.56,0,4.44,0.03,315.4,2.59,3.06,0.01,110.31,8.97,0.38,0
"27221",17.38,31.67,0,4.62,1.15,761.19,56.51,200.25,1.96,197.57,98.36,2.21,0
"27222",18.61,14.71,0,8.6,0.17,440.85,13.69,118.97,0.46,3.05,53.48,0.75,0
"27223",17.89,12.34,0,8.78,1.38,488.65,16.42,90.77,1.3,0,29.4,0.97,0
"27224",28.89,24.82,0,5.62,0.88,660.09,14.9,28.22,1.67,0.05,8.68,1.31,0
"27225",31.73,33.49,0,2.01,1.52,1220.54,2.9,47.57,3.14,118.96,49.74,1.19,0
"27226",167.97,88.5,0,7.79,1.34,1442.66,3.03,60.16,3.75,223.92,37.73,6.17,0
"27227",30.56,46.23,0,7.68,0.17,617.35,18.45,249.44,0.11,106.16,56.13,2.31,0
"27228",14.12,31.07,0,4.43,0.05,479.8,15.77,90.2,0.11,8.16,40.24,1.02,0
"27229",1050.91,419.48,0,115.92,23.13,163.81,1.84,81.48,0,629.28,142.29,13.53,0
"27230",134.31,41.29,0,17.87,3.49,261.03,0.38,12.49,0,341.43,43.54,37.74,0
"27231",23.46,10.75,0,1.75,1.65,177.32,0.63,65.12,0.26,18.93,38.93,37.28,0
"27232",20.3,10.47,0,1.15,0.09,716.46,2.51,8.85,0.89,0,2.56,0.1,0
"27233",38.32,28.91,0,13.38,0.53,202.4,52.78,319.34,1.24,242.48,119.39,14.76,0
"27235",14.47,14.52,0,1.17,0.33,370.47,0.49,15.58,1.69,36.87,15.07,0.46,0
"27237",7.32,9.64,0,6.31,0,256.37,13.63,81.34,0,0,30.27,0.29,0
"27238",69.79,34.63,0,2.39,6.42,825.34,5.79,16.94,2.85,129.72,41.64,1.89,0
"27239",22.37,31.02,0,8.9,0,343.75,18.17,145.33,0.08,341.99,55.06,18.04,0
"27240",12.53,4.44,0,0.25,0.14,0,0.98,2.12,0,2.89,1.15,0.49,0
"27241",12.07,19.86,0,0.38,0.34,354.65,2.37,13.66,0.56,403.97,11.89,0.51,0
"27242",91.37,83.25,0,7.76,3.43,995.63,40.43,141.88,1.08,1907.29,66.38,2.23,0
"27243",38.85,31.35,0,11.07,2.73,108.85,52.89,354.6,0,236.07,132.48,4.32,0
"27244",20.97,20.41,0,4.36,0.95,523.48,35.1,87.77,0.05,64.74,49.53,0.52,0
"27245",33.56,19.93,0,5.71,0.52,442.98,23.38,95.56,0.21,127.88,39.19,0.39,0
"27246",66.89,28.52,0,3.03,0.23,68.19,3.43,76.32,0.29,95.55,31.21,4.2,0
"27247",22.46,17.62,0,1.19,0.07,306.75,5.61,57.37,0.06,250.97,34.62,0.28,0
"27248",8.43,13.73,0,3.83,0.37,496.28,10.56,42.24,0.88,0.07,32.55,0.59,0
"27249",57.22,25.62,0,3,1.33,310.51,8.39,37.64,0,31.1,27.47,0.14,0
"27250",42.02,15.31,0.11,4.88,1.48,165.77,1.36,21.09,0.41,83.6,43.36,24.82,0
"27251",33.12,42.4,0.47,6.86,0,317.49,15.71,209.25,0.59,613.34,72.07,11.61,0
"27252",13.82,25.81,0,10.62,0,644.76,28.55,238.47,0.8,19.65,117.91,0.5,0
"27253",25.75,37.18,0,3.52,0,235.1,10.45,221.14,0.56,305.22,106.54,25.22,0
"27254",59.81,22.34,0,11.6,0.96,254,2.99,57.64,2.31,225.08,66.32,30.19,0
"27255",18.74,16.21,0,0.5,0.04,491.53,0,21.86,0.36,96.3,28.46,0.65,0
"27256",34.44,20.34,0,1.53,1.74,663.6,0.44,2.74,0.53,22.88,13.16,0.57,0
"27257",30.68,19.81,0,2.44,0.38,964.12,1.46,30.02,1.72,21.65,21.78,0.21,0
"27258",23.88,25.32,0,20.74,1.06,435.26,39.57,197,0.16,45.9,139.58,0.58,0
"27259",8.71,9.27,0,1.39,0.07,493.98,1.88,2.47,0.99,0.04,4.39,0.8,0
"27260",15.37,31.83,0.27,5.31,1.97,171.02,41.54,539.34,0.49,267.44,108.41,8.2,0
"27261",26.9,18.87,0,4.03,0.23,588.77,6.39,92.71,0.01,68.84,13.96,0.23,0
"27262",38.22,24.27,0,4.39,1.66,394.76,3.13,26.88,1.15,241.71,31.18,2.66,0
"27263",39,30.71,0.46,4.68,2.35,533.6,19.61,214.36,1.57,104.74,60.66,0.52,0
"27264",12.96,10.3,0,1.27,0,437.22,0.68,55.07,0.47,40.14,30.93,0.33,0
"27265",89.3,54.64,0,11.96,2.04,833.69,15.05,269.59,3.02,1015.41,96.95,27.97,0
"27266",14.86,9.61,0,3.11,0,206.12,7.63,34.69,0.19,33.7,12.17,1.16,0
"27267",19.92,22.84,0,5.6,1.38,169.74,20.03,235.26,0.59,248.13,86.48,7.19,0
"27268",35.21,30.63,0,2.84,1.83,607.62,5.22,37.95,0.39,166.53,28.24,4.35,0
"27269",7.1,12.47,0,5.2,0.28,349.3,12.02,159.04,0.07,21.21,43.62,0.39,0
"27270",30.59,23.99,0,3.49,0.42,864.75,6.49,37.69,1.75,69.68,25.28,1.06,0
"27271",19.98,14.66,0,1.2,0.51,546.72,1.56,5.12,0.32,23.43,26.52,0.53,0
"27273",24.96,8.81,0,1.64,0,195.13,0.45,79.12,0.69,21.8,37.55,19.75,0
"27274",5.46,73.32,0,1.87,0,510.25,0.01,16,1.87,61.94,28.27,0.8,0
"27275",221.21,98.85,18.58,16.98,1.67,227.49,2.65,98,0.96,189.47,85.43,75.09,0
"27276",19.79,14.51,0,1.86,0.1,687.44,0.61,71.88,0.14,56.46,14.41,1.2,0
